GeneID	Brain_Female	Brain_Male	Cerebellum_Female	Cerebellum_Male	Heart_Female	Heart_Male	Kidney_Female	Kidney_Male	Liver_Male	Testis_Male
ENSG00000180398	0.3848857	4.704784	0	9.023437	0	0.4823571	3.009542	10.76972	0.3958721	0.3332446
ENSG00000169612	0.5944871	0	0.4003336	0	0	0	6.922025	0	0	0
ENSG00000112379	0	0	2.962256	0	0.6173896	0	0	11.4366	0	0
ENSG00000067836	0	0.1950907	0	19.54795	14.33557	0	1.503805	73.15022	0	0
ENSG00000042286	0	6.030004	2.590043	0	0	0.09893453	0	0.4444231	0	1.157952
ENSG00000100564	0	0	0	3.632107	0.7578082	0	1.004645	0	0.5498483	4.08541
ENSG00000118705	0.997113	0.04489489	0.326584	0	0.2820345	0.04233644	0	1.165353	0	0.2611472
ENSG00000136813	0.4467612	0	0.1214382	0.3403462	0	1.313927	15.30422	5.095372	0.09709907	0
ENSG00000171159	0	1.307272	94.77099	0.5410863	6.334574	3.30551	16.7274	0	6.396789	0
ENSG00000129673	0	0	0	0	0	0	0.1073283	31.92729	1.627304	0
ENSG00000159685	1.557469	0	0	6.137608	0.7405028	0	0	0	0	0
ENSG00000168333	0	0	0.1832846	0.7213491	0.6243985	17.87993	2.022083	16.17459	1.201478	0.4731844
ENSG00000214290	0	1.674043	2.336445	8.167376	0	0.1864276	5.162651	0	0.6581565	0.1524872
ENSG00000183172	307.2702	0	0	0	1.630082	0	0.05502279	0	0	0
ENSG00000176988	7.195848	0	0.4008423	0.1251875	3.459431	0	0	0	3.056096	0.04883594
ENSG00000151461	1.669621	0.8750448	0	0	0	25.5996	0	0.2036483	0.1971517	0
ENSG00000176209	0	63.5587	0.7796366	0	0.1508468	71.98218	7.887884	0	0	0
ENSG00000152240	0	0.5409551	5.821091	0	0	0	0.06124659	9.743407	0	0.1323791
ENSG00000162869	0.6200133	4.051095	1.10311	0.02561338	2.092125	0.03537511	0	0	0	0
ENSG00000095739	0	0.1587953	421.0477	0.1964426	5.281217	25.46325	0	5.368559	33.78151	0.1952905
ENSG00000064787	0.1621646	0.4529107	8.161263	0.9999412	0	0	0.3286111	0	0	0
ENSG00000042088	0.4148355	0	5.361919	0	0	15.52431	1.353614	3.108128	0	8.694062
ENSG00000182372	138.1241	0.271001	0.192436	0	21.99019	0.1594891	0.0278488	5.373417	0	0
ENSG00000107562	0.09741728	2.337912	135.9066	0	0	0.2469185	0.08105952	19.58055	18.05818	0
ENSG00000166189	0	0	0.1194657	0.9944065	0.08434269	111.9027	0.2064976	8.544572	8.760958	0
ENSG00000123130	0	0	0	2.082795	0	0	0	1.705021	6.663426	0
ENSG00000116649	0	1.358507	0.7128465	0	0	0	0.7875528	0.06975383	0	0
ENSG00000073969	0	0	0	1.810363	0.0432563	0.04392279	0.5234616	28.49451	0	0
ENSG00000164941	0	0	0	92.0456	0	0.8980024	0	1.362536	0.8608697	0.0348945
ENSG00000034239	2.310574	0	0	0.03139851	0	0	0	0	0	0
ENSG00000110107	0.09004521	7.561516	1.198522	8.877351	0	0	72.13618	3.89572	0.3561357	0
ENSG00000156603	0.2688712	0	0.02639759	11.86586	19.6552	0	1.513072	0.08343636	0	0
ENSG00000173762	0	0.7061295	0	5.389224	3.619977	0	0.03191618	0	1.051649	0
ENSG00000175581	1.879323	0.4918009	0	1.297564	0	0	0.131165	0.1973923	0	0
ENSG00000204859	0	0.2449677	0	0	0	0.5739234	0	0	2.361398	7.496122
ENSG00000144152	0	0	9.529502	0.3009377	1.123763	11.18083	0	7.553632	0	0.176402
ENSG00000137815	9.669641	0	8.275636	0.02740798	0	0	0.1533665	0	21.72884	0.4208574
ENSG00000166582	0.5328778	2.395226	7.138606	0	2.86879	0	0.7625856	5.477402	0	3.022139
ENSG00000042832	0	0.3722719	0.1127606	0	0	0.03245386	0	0	7.781383	3.433029
ENSG00000212296	20.90754	0	18.83408	2.206201	0	0.06311371	1.592202	1.179386	0	4.078374
ENSG00000167699	1.050987	2.023467	4.221227	0	1.878085	0.9893294	0	1.058824	0	0
ENSG00000111725	22.6748	0.9419486	0	0.76003	0	11.78842	0	0.7815056	4.47157	0.03962332
ENSG00000198692	0	34.86692	6.417899	0.129522	0.594129	0	0.4633383	0	90.76326	5.44002
ENSG00000151338	29.93774	0.1025586	0	1.946193	0.03560368	1.399685	5.764791	0	0.08396001	0.06625987
ENSG00000139618	3.15082	0	0.09361717	0	1.309508	4.508982	7.473083	3.351524	0.1607065	0
ENSG00000105176	2.078702	0	0	0.05452766	0.7646533	0	0	3.814531	0	0
ENSG00000108599	0.07953052	25.93727	1.504463	0	0	0	0	0	0.6753086	0.7328852
ENSG00000131943	0	0	0	2.521412	0.03041428	0	0	0	0	14.15658
ENSG00000184682	1.423576	0	20.88905	0	0	1.970679	0	6.477479	0	7.364585
ENSG00000150990	0	0	0.3570965	0.7148891	0	0	4.128654	0	101.8398	0
ENSG00000112977	0	0	1.795704	0	8.057176	4.05979	136.6131	0.1376507	0.4871837	0
ENSG00000064115	3.959222	3.265874	0	0.1265012	1.772396	8.505792	3.685505	61.2872	0	42.85264
ENSG00000166166	3.04122	0	0	0	0	6.198005	0	0.4549799	0	0
ENSG00000172175	0	0	4.614437	4.958413	0	3.148901	2.912974	0.4799587	17.2323	0
ENSG00000164659	0	0	4.585893	0	0.1159647	0	0.7677129	0	0	0.1758257
ENSG00000198973	0.1580959	0	10.693	0	10.62501	0	3.356099	1.570457	3.83374	0
ENSG00000112699	5.055493	0.02698024	8.522659	0	0	9.262944	0.02839533	0.2573565	1.26085	0
ENSG00000140598	3.024729	0.4190938	0	0.6825337	0	0.3137321	0	0.9210652	0	0
ENSG00000159596	43.1442	6.761831	0.5545597	0	1.878414	0.4265029	0	0	0	3.203364
ENSG00000108296	13.47324	0	0	35.18078	1.118842	1.787289	0.03049195	0	0	0
ENSG00000186976	0.1975874	0	0	2.862183	3.825889	0.07289376	12.10896	10.74536	0	0
ENSG00000164008	0	0	36.23261	0	6.559882	5.884182	1.045837	5.328455	1.138333	0
ENSG00000167904	0.4572122	2.990475	0	15.4211	0	0	0.1319387	2.951209	9.833208	3.873046
ENSG00000170584	0	12.35602	0	0.6106822	3.028969	0	0.2222582	3.9804	1.080123	0
ENSG00000105220	0	0	0	0.7805886	0	0.0530372	0.1291977	0	0.06261241	10.19686
ENSG00000104731	0	0	0	0	5.863414	0.3879613	0	0.7046659	1.806887	0
ENSG00000124614	4.810209	11.52889	0.5681433	0	0	0	0	1.943912	0.2572325	0.07486637
ENSG00000166340	0	0	0	0	11.50972	0.9049551	0.8409221	0	1.675518	0
ENSG00000136929	0	1.474871	1.951831	0.2672959	13.78562	15.88889	8.899343	0.6144684	7.319136	0
ENSG00000137161	48.47094	19.53774	10.86612	8.784402	28.89503	0	0	0	2.886195	0
ENSG00000092208	0.2671864	0.5404977	0.3356076	0	0	0	0.4311035	2.364691	0	2.94932
ENSG00000000419	0.8308033	0	0	3.942938	4.716863	0	0	5.41887	12.6691	0
ENSG00000159873	3.42409	13.27256	0.09132918	0	7.485128	0	0	0	0.04782896	55.45762
ENSG00000120686	0	0	5.569184	15.72882	2.21538	0	0.1774166	14.04874	1.124289	0
ENSG00000158169	0	0.1048416	0	0	5.585877	3.287693	0.04143149	0	0	0.1847949
ENSG00000120647	0.5218097	0.0435098	0	0	0	0	0	0	0.05776971	0
ENSG00000129562	0	5.147	0	0.6597997	0	0.4738345	2.93263	0.1590476	0.1692461	9.147698
ENSG00000174429	27.54225	0.03099595	0.0709609	0.02937956	1.741583	35.37658	19.53455	19.46003	0	1.459359
ENSG00000108344	0	14.28234	0	1.639695	0	0	0	3.173242	3.853948	0
ENSG00000127080	0.1915258	0	6.547122	0	0.9661334	0	0	0.2476405	0	10.2405
ENSG00000107771	0.05992187	0	65.69604	1.251492	7.953081	9.496153	0	0	0	0
ENSG00000117751	0	0	5.259373	17.84065	1.363504	0	0	2.406398	1.388211	0.5937716
ENSG00000151552	0	1.097997	0	4.490929	0.218824	94.70787	1.546494	0.3523321	0.8459282	0
ENSG00000145388	0	0.1448659	0	2.568583	0	0.1966963	0.2548635	0	0	1.224664
ENSG00000143393	1.191307	4.547864	0	0.5384111	0	0	0	1.213371	0	35.77553
ENSG00000103121	0.171075	0	0	0.443953	17.55874	1.617607	0	0	4.597452	17.50528
ENSG00000104147	0	6.571077	114.9226	0	0	2.958986	0	3.134902	0.116413	0
ENSG00000164746	36.74648	0.143549	0	0.05623922	0	0	0	0	0.04925422	0
ENSG00000111537	0	0	0.04571636	78.10178	1.344247	0	9.250382	2.649283	0	0
ENSG00000167196	0.1278943	0	0.6775283	0	3.396602	0.6782646	7.625787	0	0	0.0804141
ENSG00000105258	0	0.115779	0	0	0	0.1427607	0	0	0	1.081092
ENSG00000163950	0	10.83711	28.54428	2.779344	1.76786	4.008115	0.1348049	0	0	0.04631065
ENSG00000025770	0	0	0	0	0.6570794	1.713112	0	3.545247	0	18.57345
ENSG00000058804	0	0	0	0.2515578	0	0.8810487	6.804526	0.1467966	0	0.1715776
ENSG00000104980	0	0	0.8372291	0	0	0	0.02957475	0	60.74504	4.31891
ENSG00000108591	0.04471102	0	0	0.07415092	2.926737	0	2.025633	32.177	24.72788	0
ENSG00000171302	0	3.031139	0	0	1.240581	0	262.2127	3.409279	8.948089	0.2032277
ENSG00000047621	0	0	0	22.66085	0	0.1202477	109.6026	3.306953	0.6428707	0
ENSG00000035141	0	0	0.256216	0.07486637	0	0.1734401	49.34877	0	7.689357	0
ENSG00000177700	0.3552886	14.273	0.5861227	9.156087	0.3775213	0	0.8518749	0	19.81419	0
ENSG00000071462	0	4.283618	0.4972616	0	8.217012	8.349665	0	0.7741565	0	0.4839958
ENSG00000123689	0	0	0.3194509	2.2405	0	0.03453988	0.03550467	2.666117	6.517583	5.873972
ENSG00000163516	11.88728	0	0.04768617	0.03197688	0	0	52.4832	0	0	0
ENSG00000165898	0	1.037947	0.1367421	0.2091986	0	0	0	0.9669235	1.105911	0
ENSG00000188039	10.67992	1.16047	0	1.06415	0	0	0	2.833612	5.922446	0
ENSG00000151025	0	0	0	0	3.580563	0	0	0	9.108128	1.144116
ENSG00000198382	0.07217317	0	116.2916	0	14.25189	0.9263262	0	10.77453	8.929735	4.262845
ENSG00000030066	34.85292	0	0	2.88995	0	0.08955497	0	0	0	0
ENSG00000157426	1.640105	0	0	0	0	0	0	0	0	0.3105843
ENSG00000160325	0	0.806732	11.93999	0	13.30792	0	0.2570156	0	2.779595	5.935914
ENSG00000001167	0	0	0	46.56547	2.91006	0.1554884	0	0	0	2.035358
ENSG00000140379	0	11.60092	0	6.124092	0	0	0	11.95345	0	0
ENSG00000201302	0	0.9201607	44.82306	2.969494	0	0	2.872544	0.2898922	0.2019298	0
ENSG00000163075	0	0	0	0	0.04779405	0	9.664545	1.245006	0.7214414	0.7282291
ENSG00000132361	0.1358709	1.320705	0.6933839	0	1.421423	52.39825	0	2.550399	0	0
ENSG00000118363	0.3285579	0	0.2420933	2.978448	0	1.521999	1.328638	0.02767881	0	0
ENSG00000162852	0	0	15.93983	43.60415	4.889516	16.83374	2.853959	4.80854	0	0
ENSG00000242259	3.06598	0	0	0.2234664	0.106006	1.240408	0.3170211	0.7219034	0	0
ENSG00000103707	0	0.11753	0	0.07400107	0.8205999	0.02963827	24.80616	1.310402	0	0.05981343
ENSG00000127125	0	5.284787	0	0	4.501703	0.2368718	2.294397	0	0	2.371831
ENSG00000108578	12.60406	0	43.29329	0.3252931	0	0.08071118	0	5.636189	0.1318624	1.556769
ENSG00000106034	0	0	7.237032	0.2788844	1.577865	0	2.348611	0	0.8587892	0
ENSG00000176102	108.5474	3.3428	63.74997	0.2666849	3.59474	0.4355049	4.049473	13.90378	0.8943797	90.67618
ENSG00000052749	3.901061	0	3.289537	0	0	0.03183732	0	34.99594	0.4746404	1.769993
ENSG00000174579	0	0.140567	29.81942	0	0.6954803	4.30872	0	46.30048	0	0.309757
ENSG00000114446	4.377058	5.674967	0	22.21757	0.08944729	8.188161	0	0	0.4599466	0
ENSG00000134779	0	0	21.08165	0	0	0	0.09113459	4.674883	0.1361283	0
ENSG00000182004	0	0	8.673411	0	1.094698	0.1001699	0	0	0	0
ENSG00000100348	0	0.9651722	0	34.1656	0.1699397	0	4.140643	0	0.6384733	0
ENSG00000135535	0	2.361398	0	0	0	0	0.675193	0	0	1.037312
ENSG00000165525	0	4.863923	2.206859	0	0.164478	2.417846	2.45988	0.2856024	5.881118	14.20382
ENSG00000215277	5.654677	1.863188	99.59327	0	0.1817967	1.445289	0	0	0	0
ENSG00000182093	0	0	0	29.01003	3.962882	0.2810784	9.87185	0.4457566	0	7.927076
ENSG00000166971	0	0	0	0	2.487676	0.410489	5.697172	0	0	8.772035
ENSG00000174950	36.52238	1.884631	0	1.026926	0	0	0.177327	0.1857294	0.1746635	3.314215
ENSG00000139233	0.168586	0.1100371	8.068952	3.351524	0	0	0.903965	3.07728	0	0.1605111
ENSG00000146857	0	0	0	0.4830033	0	0	0	0.08131115	0	0
ENSG00000121931	0	3.248014	0	946.2905	5.465659	4.871462	1.534885	1.431014	0	0.2129948
ENSG00000186166	0	0	0	0.3331354	0.2277589	0.7258976	0	146.2024	0	19.96135
ENSG00000169372	6.60458	0	40.69303	15.87151	0	1.244834	1.671405	0	0.2021686	0
ENSG00000031691	0	6.066679	18.93832	0	0	0	0	0	0	0
ENSG00000143947	7.651085	0.2563911	0.9593753	0	0	1.454603	0	0	0	0.2023914
ENSG00000145365	0	0	0.1800862	0	0	0	0	0	5.386643	0
ENSG00000119878	20.7686	0.1439747	0	13.8279	0.2291663	2.788669	0	5.433552	21.26781	0
ENSG00000207797	0.1177037	0.1297513	0.8008244	43.17415	0.1302708	1.808776	0	0.07284911	0	33.91571
ENSG00000136152	0.1438713	0.6631327	0	0	0	12.99305	1.891909	0.1068462	6.104043	1.571532
ENSG00000027001	0.9254353	0	0.4140351	6.533489	13.69011	0.838152	0	0	0.5302838	0
ENSG00000166546	0.1470602	0	0.1756796	0	0	0	0	27.75157	0.08515348	0.3477648
ENSG00000111832	0	0	0.5805188	3.097715	1.775484	0	0	0	0	0.20072
ENSG00000153485	6.53739	0.1947001	0	0	6.456934	0	0	76.77595	0	0
ENSG00000198171	0	19.93572	43.58685	0.3207377	0	0	0	0	1.999573	43.53877
ENSG00000065548	0	0	0	0	0	0	0	0.2993891	5.475049	0
ENSG00000184898	0	0.203541	0	0	0	0	0	0	0	15.4113
ENSG00000105676	0.1545354	0	11.71677	0	1.868523	0.1307594	0.6421437	0	0	0.3410086
ENSG00000112796	0.7282291	0.2597321	3.016107	0.1671118	7.27554	2.667688	0	1.058824	0	5.469789
ENSG00000070010	1.7407	0.1432376	0	2.712481	0	0	0	40.48797	0	64.79216
ENSG00000141665	1.119384	0	0	0.5649078	0	28.9031	10.47605	8.554526	0	0
ENSG00000065427	15.59735	7.53647	0	0	1.873381	0	1.873668	5.696541	0	99.19909
ENSG00000147437	32.23625	1.605486	0.2044125	0	5.678969	0	0	0.4420347	0.4461558	1.00802
ENSG00000140259	0.3521003	0	0	0	10.73897	0	22.9362	0.5695791	0	23.91119
ENSG00000154889	0	0.1345794	2.059299	0	0	42.41428	0.1666235	0	0	1.369274
ENSG00000128789	0.7523119	4.435041	0	0	0.7016132	7.072046	0.8108682	1.015132	0.5134128	0.08592347
ENSG00000056050	0	0	0	0	0	0.3068754	0	0	1.161773	0
ENSG00000161999	0	0	0.5721584	1.653121	132.1969	0.07102984	0	6.252914	0	0
ENSG00000163479	4.712269	23.03911	0	0	0	0	0	0	0	0
ENSG00000181991	0	0.3656873	0.1898399	9.623063	0	0.2603792	0	0	12.32734	15.0417
ENSG00000156502	0.1702257	0	7.144522	0	0	4.446254	0	7.411613	14.14869	0.6909044
ENSG00000148290	0	12.30301	0	3.539412	0	0	0.1082924	2.52563	0	0
ENSG00000148057	0	0	123.1317	35.58976	0	6.987958	0.4723318	4.755488	0.09280451	7.63358
ENSG00000102904	0	0	0	0	0	1.9176	3.311314	0	0	26.25376
ENSG00000100632	0	9.615518	4.94752	0	2.631758	0.4971031	0	0	0	2.34436
ENSG00000146476	0.2335718	5.5175	5.345259	4.859776	15.01707	0	0	0	1.214702	4.404787
ENSG00000116668	2.416679	3.970806	4.149739	0	33.04681	0	0	0	0	0.1003738
ENSG00000199158	0	0.325809	0.6456474	0	0	0	12.99642	0	0.06817612	1.132576
ENSG00000068878	0	0	9.442154	1.456153	0	9.303716	0.697405	47.62279	0.6777115	0.4599466
ENSG00000124641	0.18108	0	23.86996	0	0.8479565	1.103593	0.3403228	33.59307	0	0
ENSG00000100982	0	0	0	9.190662	2.596414	24.1526	0	0.1093125	0	0.8317344
ENSG00000152332	54.97072	0.2028228	0	0	0	0.2544064	14.8854	15.09229	0	1.559596
ENSG00000101596	0.06836858	6.91481	0	0.1195528	0	4.293527	0	0	1.783496	0.5240791
ENSG00000089101	0	3.560581	0.177986	9.467945	0	0	0	20.64914	0	0
ENSG00000169764	0.103464	14.26383	0	0.9415778	0.1448659	17.89664	0	0	0	0
ENSG00000124787	2.392158	0.4091226	0	0.2992126	1.684325	0	0	0	0	0
ENSG00000188487	0	0.2344073	0	0	0.1893859	20.55394	0.08584059	10.56861	2.982951	0
ENSG00000133636	0	0	1.717957	6.940867	12.87924	0	0.1632034	0	0	0
ENSG00000083535	0	10.81424	66.25232	0	0	17.29285	0.7590788	0	49.28934	0.2190283
ENSG00000181982	2.143402	0	0	0	0	0.1104972	0	0	55.24139	0
ENSG00000101346	1.271444	0	6.875326	0	0	0	0	0.4234606	0.3356076	0
ENSG00000145782	32.31463	0	0.6644904	0	0.6341937	3.088781	0	93.72763	18.7176	0.3239014
ENSG00000161048	20.36223	0	0.428673	0.686045	17.2323	0.178029	0	4.369002	0	0
ENSG00000146457	3.125705	0	0	12.00624	13.93293	2.732686	0	0.7872342	0	0
ENSG00000145734	0.8673232	0.1046946	0.1043992	0	0	2.217977	20.5589	4.222105	1.125589	0.08334697
ENSG00000167526	0.3126593	0	0	10.10862	0	0	1.305694	0.5013428	1.479782	12.8188
ENSG00000164610	26.57825	1.958155	0	1.06668	0	31.59266	0	3.10587	0.5877972	1.423162
ENSG00000170871	9.709814	3.61188	0	2.258755	1.274268	11.27529	0.2922098	0	0	0
ENSG00000144381	0	1.213599	0	0	0.08778018	0	0.2604577	39.47759	0	0
ENSG00000088325	0.6827242	12.56254	11.22114	3.958667	0.164082	0.3393209	4.601582	0	29.09504	3.571845
ENSG00000137563	0	0	0	2.0493	0	0	14.37157	2.259601	0	1.019715
ENSG00000125454	0	9.473088	0	0.1316901	2.010692	0	0	1.30651	0.4473435	0
ENSG00000157895	0	0	0	0	0	7.485128	0	0	1.419069	12.99046
ENSG00000179021	0.1821296	0	2.279336	1.454498	1.515895	6.086924	3.766867	1.552188	1.43613	0
ENSG00000089682	0.9026797	0	37.66745	0.5855932	1.167877	0	0.8255992	0.296461	0	0
ENSG00000174132	6.464909	1.041272	0	0.1565197	0.2342519	0	0	0	2.037289	0
ENSG00000009765	0	0	0	0.1012818	8.115767	0	6.806121	11.6083	43.09371	0
ENSG00000092853	1.212445	4.713442	0.4081218	0	0.1928802	167.331	13.70025	0	0.3006763	36.49173
ENSG00000164073	4.581929	4.023805	8.983452	0	52.51977	0	0.8333631	0	3.141885	2.93476
ENSG00000106028	0	0	0	1.416552	0	12.49633	0	48.82609	13.56286	15.24908
ENSG00000095380	0	0	0.345215	0.3020905	4.113645	0.2879634	0	0.4666743	0.1474415	0
ENSG00000170903	0	2.651459	135.6906	0	23.8755	10.94162	0	0	2.851851	0
ENSG00000168802	0	0.6541898	0	0	0	0.3873986	1.220715	0	149.9012	0
ENSG00000186197	0	4.81926	0.4805943	0.8198957	0	14.82911	0.378942	0	0	2.97249
ENSG00000137513	0	25.11671	8.53763	2.300107	53.48724	3.189925	0	0	6.857506	0
ENSG00000196655	15.97179	0	0.09398379	0	0.2546256	0	0	0	0	2.741358
ENSG00000101220	0.4029714	0.1046534	0.7476907	0	1.13167	5.848815	0	0	0.2612398	0
ENSG00000007376	0	0	0.3993772	0	0	0	0	0	0	0.5247822
ENSG00000136897	0	0	0	0	7.423822	0.6672273	0	15.63972	0	0
ENSG00000120948	3.319105	0	0	8.342711	0	0	0	0.1116341	1.029027	71.41723
ENSG00000188971	0	0	0	0	0	41.96917	0	7.728977	1.530798	1.521446
ENSG00000112159	0.2389221	0	0	0.1093907	0	20.97819	0	11.50309	0.5238857	0
ENSG00000129195	0	0	0	1.778307	0	0	0	0	0	0
ENSG00000187736	0	0	0	0	0	0	0.08324944	0.4921304	2.134424	0
ENSG00000120925	0	0	0.7232295	89.24362	30.55836	0	32.82046	0	1.864902	0.1641535
ENSG00000207795	3.536605	0	33.10018	0	54.76354	0.09695281	0	0.4235309	0.2966787	0
ENSG00000134452	0	0	0	0.5930749	0	15.45895	0.07753718	0	0	0
ENSG00000129128	0	1.054432	0	0.4518945	0	5.543174	0	0	0	0.188056
ENSG00000124688	0	0.3649414	2.411937	0	0	0.224319	2.74832	0	0	5.783933
ENSG00000183624	0	1.521999	1.246999	2.025293	0.4804423	0	0.2133102	3.053692	0	0
ENSG00000116824	0	0	3.505139	0	21.67025	2.639275	23.13545	0.8082938	1.029295	0
ENSG00000161011	1.741093	3.734428	0	3.290881	7.138606	0	0	0	4.451331	0
ENSG00000011260	0.6521989	1.630755	0.6798046	0.3866581	0	0	20.67075	0	0	0
ENSG00000123607	5.00402	0.1253764	0	0	0.4441371	0	0.3341045	0	0.2330399	0
ENSG00000106541	16.7632	5.947819	0	0	0	0	3.972594	0	6.891587	0
ENSG00000122335	1.997855	4.311097	67.16993	0.2911774	17.19103	3.452713	0	0.2588018	0.1956286	0
ENSG00000125449	0.6863813	29.50784	0	0	0	0.08263197	0.2978095	0	183.4768	22.68694
ENSG00000116922	0	0	1.569783	0	0	0.8632284	2.887577	0.07499938	0.6578214	0
ENSG00000207990	0	0	10.70311	0	2.060247	0.5871472	0	0	14.89927	0
ENSG00000119285	0	0	0	43.03908	3.732543	0	0	0	0	10.80911
ENSG00000203727	5.85778	0	0	0	0	0.1060819	0	66.51223	0.8170896	0.2414564
ENSG00000096996	0.07042521	1.234267	0	2.402668	41.4927	0.09293209	0	19.15844	17.23646	0
ENSG00000106025	0	0.6451147	0.07195238	0.2496452	0	0	44.30889	0.5346773	0	0
ENSG00000186193	0	0	0	0	42.62897	0	0	0	0	1.661892
ENSG00000198901	0	0	0	1.763969	0	0	0	0	2.040726	0
ENSG00000183765	1.873052	3.164413	0	37.70737	0	2.699448	0	0	38.21552	0
ENSG00000007312	0.3229642	0	0	0	0.5085086	1.642621	1.419867	0.8013349	0	0.4227058
ENSG00000160193	0	0	16.81101	3.140247	1.080251	0	36.33464	0	13.67024	0
ENSG00000188807	0	0	1.124184	41.08237	0.9242377	23.67024	2.250592	0	1.836263	0.3100249
ENSG00000208017	0	0	0	0	0	0	1.898374	55.71066	0	0
ENSG00000048405	0	0	0.1355058	0	0	0.579819	0.1900202	0.1231007	0.3912776	0.4799587
ENSG00000163811	0.8232329	0	0.09655938	0	0	0	0	6.0546	2.862183	0.3506523
ENSG00000170191	2.494064	0	0	0	0	0	0.1101441	0	4.977991	0.3306258
ENSG00000110700	0	0	0.8910689	0.08721468	0.2857613	0	152.7623	0.2041601	1.3968	1.248538
ENSG00000164347	16.09976	30.86384	0	6.173985	0	0.9522238	0.1119162	12.35426	8.234127	3.142853
ENSG00000061987	4.367187	0	0	0	4.999048	3.007352	0	0.2003795	0	0.1711404
ENSG00000179889	0	0	0	0	0.1324453	14.50899	9.128498	0	12.70919	0.0940676
ENSG00000131495	1.856494	0.8813308	1.609534	0	0	0	0	0	3.886764	6.190607
ENSG00000164764	0.8887851	0	0.1147942	10.31976	0	0	0	0.8435606	0.1347899	0
ENSG00000108406	0	0.2109577	0.1227891	0	0	4.193436	0	0	3.876212	5.951681
ENSG00000132382	1.358129	25.18464	0.7191535	0	0	10.77659	0	0	7.582726	1.375974
ENSG00000156831	0	3.36686	0.09227934	1.206771	2.826511	0	0	0	0.07591596	0
ENSG00000108294	0	0	0.3099649	0	0	0	0	0.1193019	0	2947.38
ENSG00000201264	7.013175	0	0	2.959466	596.3885	10.26723	0	2.127056	15.12389	0
ENSG00000212283	3.1952	1.300888	0	1.234849	0	0	0	0.4217386	0	5.162651
ENSG00000087263	0	1.674043	0.07993405	0.1683871	0	2.521772	45.97542	0	5.935914	0.9205413
ENSG00000115761	0.9586316	0	14.13162	0	0.2889607	5.142315	0.2060919	6.124092	1.862361	0.6958123
ENSG00000152520	1.432573	1.415771	0.0780713	0	0	0	0.5791733	0	1.092419	0.2967871
ENSG00000179152	0	0.1933919	0	2.350097	2.81276	0	0	4.630622	0.5577113	0
ENSG00000068383	0	1.569783	3.264023	0	0	0.08445909	0	0	40.07995	0
ENSG00000127318	0.07258543	2.809094	0	0.1530032	0.2491139	0	0	0.1861019	0	0
ENSG00000164123	0	0	6.949858	4.646901	0	40.63483	0.1472997	9.570619	0	0
ENSG00000134480	0	0	11.47717	15.21028	1.958497	0.295913	0	0	0	4.887862
ENSG00000146007	0	0	51.95354	2.333517	0	0	14.03202	0	0.3216541	0
ENSG00000205423	0	0	0	0	0.3822247	3.817504	0	11.9882	6.815025	5.587087
ENSG00000102390	0	0.4759708	0.7304231	0.7186716	0	0	0	0	3.858475	4.278035
ENSG00000095906	18.99915	1.469762	0	0	133.7739	0.2468284	1.630415	11.65754	0	28.11926
ENSG00000105778	0	0	0	7.513382	0	11.39866	0	0	0	0
ENSG00000150773	0	3.379503	0	0.08303358	0	0.1725892	0.1914757	0.5267191	0	1.659682
ENSG00000100364	0	9.084362	0	0	0	0	92.63867	0.6694333	0	0
ENSG00000125864	0	0.109913	0.4253008	17.24324	0	60.7027	0	7.066958	4.472393	612.1323
ENSG00000102125	0	0	0	0	0.34902	26.36035	0.1203791	0.5248861	7.428912	0
ENSG00000162366	0.6932703	0	0	9.161227	42.48661	0	0	0	0	0.3320358
ENSG00000184602	0	0.8755962	0	0	0	3.705067	2.325608	0.07710632	0	11.07829
ENSG00000091986	4.357251	0.06927582	1.942433	0	0	0	1.801035	1.4489	0	2.070304
ENSG00000107789	0	0	0	0.1980227	2.616063	0	0	0	0	0
ENSG00000101361	2.23504	0	0	0.8873733	0	0	0	0	3.247542	0
ENSG00000085511	3.896821	0	0	0	8.518388	1.428028	2.69086	18.24416	0	96.37648
ENSG00000164645	0	0.0954307	10.49617	3.19751	0	0	0	0.1608309	2.59594	0
ENSG00000153066	0	0	0	3.738978	24.1881	0.2268807	13.71475	0	184.8732	1.483891
ENSG00000110536	0	0	0	5.710332	0	0.3793693	0.09827668	0	5.983116	11.65281
ENSG00000174442	0	52.96981	0.4591906	0	0	0	0	9.662842	0	0
ENSG00000172269	0.1286392	1.668887	0.4675485	3.756122	19.6717	0.08167225	0.1430704	0	0	0
ENSG00000125037	0	0	4.138024	0.07431165	0	0	30.72626	0	0	14.43105
ENSG00000196743	0	0	0	169.0957	78.37823	0.9259612	0	0	0	6.084372
ENSG00000111445	0	3.094015	0	0	0	1.421818	3.620512	0	0	1.568084
ENSG00000198925	0	0	0.2325626	1.88756	1.130418	2.067952	0	0	0	2.135569
ENSG00000196865	0	0	0	0	6.743834	2.180671	5.225237	0	0	23.00125
ENSG00000176771	0	0	0	4.065958	0	2.253695	0	0.2358707	0	0
ENSG00000113812	0.1251372	0.1666235	0	7.755309	0.1019591	0	0	0	0	17.21298
ENSG00000165724	0.8095814	28.45394	0	0	0	0	0	0	0	0
ENSG00000155761	8.782383	5.102219	1.238545	0	0.475719	0.1276017	0.1262732	0	2.483874	0
